"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"dos Santos Gomes C.; Pirkle C.M.; Zunzunegui M.V.; Taurino Guedes D.; Fernandes De Souza Barbosa J.; Hwang P.; Oliveira Guerra R.","dos Santos Gomes, Cristiano (57204269015); Pirkle, Catherine McLean (19934137900); Zunzunegui, Maria Vitoria (7003934654); Taurino Guedes, Dimitri (56522789200); Fernandes De Souza Barbosa, Juliana (57214877936); Hwang, Phoebe (57189103963); Oliveira Guerra, Ricardo (57202408396)","57204269015; 19934137900; 7003934654; 56522789200; 57214877936; 57189103963; 57202408396","Frailty and life course violence: The international mobility in aging study","2018","Archives of Gerontology and Geriatrics","76","","","26","33","7","19","10.1016/j.archger.2018.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041993936&doi=10.1016%2fj.archger.2018.02.002&partnerID=40&md5=df97d65abe1d93ffec2d4a56ba883ba3","Article","Final","","Scopus","2-s2.0-85041993936"
"Leite J.F.; Dimenstein M.; Dantas C.B.; Silva E.L.; Sales J.P.; De Sousa A.P.","Leite, Jader Ferreira (14067759400); Dimenstein, Magda (14066946600); Dantas, Candida Bezerra (36522577400); Silva, Eliane Lucas (57194435226); Sales, João Paulo (44061868900); De Sousa, Adrielly Pereira (55235444300)","14067759400; 14066946600; 36522577400; 57194435226; 44061868900; 55235444300","Lifestyle, mental health and gender conditions in rural contexts: A study within agraria reform settlements of Northeastern Brazil; [Condições de vida, saúde mental e gênero em contextos rurais: Um estudo a partir de assentamentos de reforma agrária do Nordeste brasileiro]; [Condiciones de vida, salud mental y género en contextos rurales: Un estudio a partir de asentamientos de reforma agraria del Nordeste brasilero]","2017","Avances en Psicologia Latinoamericana","35","2","","301","316","15","12","10.12804/revistas.urosario.edu.co/apl/a.4768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020068523&doi=10.12804%2frevistas.urosario.edu.co%2fapl%2fa.4768&partnerID=40&md5=6eb020415cab7f89013b45fc20db2bd9","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85020068523"
"Carrilho P.J.F.; Vivacqua C.A.; De Godoy E.P.; Bruno S.S.; Brígido A.R.D.; Barros F.C.D.; De Sousa M.B.C.","Carrilho, Paulo José Faria (56998559200); Vivacqua, Carla Almeida (8649186600); De Godoy, Eudes Paiva (56392883900); Bruno, Selma Sousa (24829352900); Brígido, Alexandra Régia Dantas (57225257602); Barros, Felipe Chaves Duarte (56998286800); De Sousa, Maria Bernardete Cordeiro (7103201354)","56998559200; 8649186600; 56392883900; 24829352900; 57225257602; 56998286800; 7103201354","Sexual dysfunction in obese women is more affected by psychological domains than that of non-obese; [Disfunção sexual em mulheres obesas é mais afetada por domínios psicológicos do que nas não obesas]","2015","Revista Brasileira de Ginecologia e Obstetricia","37","12","","552","558","6","13","10.1590/SO100-720320155443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949567394&doi=10.1590%2fSO100-720320155443&partnerID=40&md5=42aa3d713c903f04935c219318c68894","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84949567394"
"Schraiber L.B.; dos Santos Figueiredo W.; Gomes R.; Couto M.T.; Pinheiro T.F.; Machin R.; da Silva G.S.N.; Valença O.","Schraiber, Lilia Blima (6603021681); dos Santos Figueiredo, Wagner (6505700241); Gomes, Romeu (7102430351); Couto, Márcia Thereza (15020171900); Pinheiro, Thiago Félix (36163321500); Machin, Rosana (35604236500); da Silva, Geórgia Sibele Nogueira (36162746700); Valença, Otávio (24179000000)","6603021681; 6505700241; 7102430351; 15020171900; 36163321500; 35604236500; 36162746700; 24179000000","Health needs and masculinities: Primary health care services for men; [Necessidades de saúde e masculinidades: Atenção primária no cuidado aos homens]","2010","Cadernos de Saude Publica","26","5","","961","970","9","61","10.1590/s0102-311x2010000500018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954395800&doi=10.1590%2fs0102-311x2010000500018&partnerID=40&md5=5daf301b7de898b1c1cbeafc3c9db38e","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-77954395800"
"Zunzunegui M.V.; Alvarado B.E.; Guerra R.; Gómez J.F.; Ylli A.; Guralnik J.M.; Freeman E.E.; Karna G.; Deshpande N.; Garcia A.; Kotecha J.; Philips S.; Curcio C.L.; Freire A.; Qirjako G.","Zunzunegui, M.V. (7003934654); Alvarado, B.E. (6603251447); Guerra, R. (57202408396); Gómez, J.F. (19734073700); Ylli, A. (14069483600); Guralnik, J.M. (36048591800); Freeman E.E. (7202913255); Karna G. (55461836700); Deshpande N. (14028015100); Garcia A. (21645702700); Kotecha J. (6701830841); Philips S. (56742233500); Curcio C.L. (25031339400); Freire A. (55320954900); Qirjako G. (24768069100)","7003934654; 6603251447; 57202408396; 19734073700; 14069483600; 36048591800; 7202913255; 55461836700; 14028015100; 21645702700; 6701830841; 56742233500; 25031339400; 55320954900; 24768069100","The mobility gap between older men and women: The embodiment of gender","2015","Archives of Gerontology and Geriatrics","61","2","","140","148","8","93","10.1016/j.archger.2015.06.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938215172&doi=10.1016%2fj.archger.2015.06.005&partnerID=40&md5=681479b81ad6b5c62cda7104f34e564d","Article","Final","","Scopus","2-s2.0-84938215172"
"de Lira L.Q.; Cabral Ribeiro P.P.; Grilo E.C.; Rosa Lima M.S.; Dimenstein R.","de Lira, Larissa Queiroz (54395347800); Cabral Ribeiro, Penha Patrícia (55981440300); Grilo, Evellyn Câmara (54953387300); Rosa Lima, Mayara Santa (55981355500); Dimenstein, Roberto (6507435634)","54395347800; 55981440300; 54953387300; 55981355500; 6507435634","Alpha-tocopherol level in serum and colostrum of breastfeeding women and association with maternal variables; [Níveis de alfa-tocoferol no soro e colostro de lactantes e associação com variáveis maternas]","2012","Revista Brasileira de Ginecologia e Obstetricia","34","8","","362","368","6","9","10.1590/S0100-72032012000800004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868030931&doi=10.1590%2fS0100-72032012000800004&partnerID=40&md5=cf6a924f76ea87455bff142667be7b18","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84868030931"
"Guedes D.T.; Curcio C.L.; Llano B.A.; Zunzunegui M.V.; Guerra R.","Guedes, Dimitri Taurino (56522789200); Curcio, Carmen Lucía (25031339400); Llano, Beatriz Alvarado (56741023000); Zunzunegui, María Victoria (7003934654); Guerra, Ricardo (57202408396)","56522789200; 25031339400; 56741023000; 7003934654; 57202408396","The gender gap in domestic violence in older adults in Latin America: The IMIAS Study; [La brecha de género en violencia doméstica en adultos mayores en América Latina: el Estudio IMIAS]","2015","Revista Panamericana de Salud Publica/Pan American Journal of Public Health","37","4-5","","293","300","7","14","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938083400&partnerID=40&md5=d57a0da1b06278acc0052ca8eb80a6a1","Article","Final","","Scopus","2-s2.0-84938083400"
"Da Silva Araújo C.; De Pinho Neto J.A.S.","Da Silva Araújo, Claudialyne (57063358200); De Pinho Neto, Julio Afonso Sá (54784450000)","57063358200; 54784450000","Analysis of information management for preventive health: The case of Project kids Solidarity against the spread of STDs/AIDS; [Análise da gestão da informação para a saúde preventiva: O caso do Projeto Garotada Solidária contra o contágio das DST/AIDS]","2015","Informacao e Sociedade","25","3","","75","87","12","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954538504&partnerID=40&md5=24cc01f8f2d61ff5ccf49885b93e129d","Article","Final","","Scopus","2-s2.0-84954538504"
"Bosque-Prous M.; Brugal M.T.; Lima K.C.; Villalbí J.R.; Bartroli M.; Espelt A.","Bosque-Prous, Marina (56139411200); Brugal, M. Teresa (6701513474); Lima, Kenio C. (6701745564); Villalbí, Joan R. (7006565764); Bartroli, Montse (6506205088); Espelt, Albert (17345404200)","56139411200; 6701513474; 6701745564; 7006565764; 6506205088; 17345404200","Hazardous drinking in people aged 50 years or older: a cross-sectional picture of Europe, 2011–2013","2017","International Journal of Geriatric Psychiatry","32","8","","817","828","11","19","10.1002/gps.4528","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978145260&doi=10.1002%2fgps.4528&partnerID=40&md5=a201aaf58e196175f430240a302fbffb","Article","Final","","Scopus","2-s2.0-84978145260"
"Baracat E.C.; Barbosa I.C.; Giordano M.G.; Haidar M.A.; Marinho R.M.; Menegocci J.C.; Morais K.M.; Tomaz G.; Wehba S.","Baracat, E.C. (7005407456); Barbosa, I.C. (7005125603); Giordano, M.G. (56684201800); Haidar, M.A. (7006608490); Marinho, R.M. (57198082196); Menegocci, J.C. (6507106293); Morais, K.M. (6506772616); Tomaz, G. (6506699980); Wehba, S. (6602085277)","7005407456; 7005125603; 56684201800; 7006608490; 57198082196; 6507106293; 6506772616; 6506699980; 6602085277","A randomized, open-label study of conjugated equine estrogens plus medroxyprogesterone acetate versus tibolone: Effects on symptom control, bleeding pattern, lipid profile and tolerability","2002","Climacteric","5","1","","60","69","9","38","10.1080/cmt.5.1.60.69","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036227699&doi=10.1080%2fcmt.5.1.60.69&partnerID=40&md5=133ff90fbdf06192616ad55f3c35e101","Article","Final","","Scopus","2-s2.0-0036227699"
"Costa L.B.F.; Rosa-E-Silva A.C.J.S.; de Medeiros S.F.; Nacul A.P.; de Carvalho B.R.; Benetti-Pinto C.L.; Yela D.A.; Maciel G.A.R.; Soares Júnior J.M.; Maranhão T.M.O.","Costa, Laura Bregieiro Fernandes (15743577800); Rosa-E-Silva, Ana Carolina Japur de Sá (14219576700); de Medeiros, Sebastião Freitas (55887091700); Nacul, Andrea Prestes (35618760000); de Carvalho, Bruno Ramalho (23993783600); Benetti-Pinto, Cristina Laguna (6506576334); Yela, Daniela Angerame (6506160194); Maciel, Gustavo Arantes Rosa (7004982658); Soares Júnior, José Maria (6602795413); Maranhão, Técia Maria de Oliveira (6603467534)","15743577800; 14219576700; 55887091700; 35618760000; 23993783600; 6506576334; 6506160194; 7004982658; 6602795413; 6603467534","Recommendations for the use of testosterone in male transgender; [Recomendações para o uso da testosterona em homens transgêneros]","2018","Revista Brasileira de Ginecologia e Obstetricia","40","5","","275","280","5","11","10.1055/s-0038-1657788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050533798&doi=10.1055%2fs-0038-1657788&partnerID=40&md5=4790e736cd6877f3510cd88d22e2b974","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85050533798"
"Medeiros E.R.; Rebouças D.G.C.; Paiva A.C.S.; Nascimento C.P.A.; Silva S.Y.B.; Pinto E.S.G.","Medeiros, Eliabe Rodrigues de (57203008762); Rebouças, Danielle Gonçalves da Cruz (57203009658); Paiva, Alany Carla de Sousa (57203010246); Nascimento, Camila Priscila Abdias do (57202999053); Silva, Sandy Yasmine Bezerra e (57206894523); Pinto, Erika Simone Galvão (36603314500)","57203008762; 57203009658; 57203010246; 57202999053; 57206894523; 36603314500","Studies evaluating of health interventions at schools: An integrative literature review; [Estudos de avaliação das intervenções de saúde na escola: Revisão integrativa de literature]; [Estudios de evaluación de las intervenciones de salud en la escuela: Revisión integradora de literatura]","2018","Revista Latino-Americana de Enfermagem","26","","e3008","","","","6","10.1590/1518-8345.2463.3008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050252643&doi=10.1590%2f1518-8345.2463.3008&partnerID=40&md5=a0b6a67af0807de0b3837abee596af93","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85050252643"
"Cobucci R.N.O.; Saconato H.; Lima P.H.; Rodrigues H.M.; Prudêncio T.L.; Junior J.E.; Giraldo P.C.; Gonçalves A.K.D.S.","Cobucci, Ricardo Ney Oliveira (54884828100); Saconato, Humberto (6508205967); Lima, Paulo Henrique (57197204152); Rodrigues, Hugo Marcus (54884657300); Prudêncio, Tardelli Lapaz (54884788800); Junior, José Eleutério (59157911800); Giraldo, Paulo César (7007060970); Gonçalves, Ana Katherine da Silveira (15750764600)","54884828100; 6508205967; 57197204152; 54884657300; 54884788800; 59157911800; 7007060970; 15750764600","Comparative incidence of cancer in HIV-AIDS patients and transplant recipients","2012","Cancer Epidemiology","36","2","","e69","e73","4","36","10.1016/j.canep.2011.12.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858796985&doi=10.1016%2fj.canep.2011.12.002&partnerID=40&md5=818267a6376505c77c142f06ff8ecfbe","Review","Final","","Scopus","2-s2.0-84858796985"
"Da Silva G.C.B.; Marcolino E.C.; Cavalcanti A.L.","Da Silva, Gustavo Correia Basto (57208582797); Marcolino, Emanuella De Castro (57192415763); Cavalcanti, Alessandro Leite (57204648353)","57208582797; 57192415763; 57204648353","Physical school violence perpetrated against students of public schools in a municipality in northeastern Brazil; [Violência física escolar perpetrada contra alunos de escolas públicas de um município do nordeste Brasileiro]","2018","Adolescencia e Saude","15","4","","36","43","7","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065187645&partnerID=40&md5=076888ba86f440973a36ede4a148bdf0","Article","Final","","Scopus","2-s2.0-85065187645"
"Guedes D.T.; Alvarado B.E.; Phillips S.P.; Curcio C.L.; Zunzunegui M.V.; Guerra R.O.","Guedes, Dimitri Taurino (56522789200); Alvarado, Beatriz Eugenia (6603251447); Phillips, Susan P. (57210508546); Curcio, Carmen Lucia (25031339400); Zunzunegui, María Victoria (7003934654); Guerra, Ricardo Oliveira (57202408396)","56522789200; 6603251447; 57210508546; 25031339400; 7003934654; 57202408396","Socioeconomic status, social relations and domestic violence (DV) against elderly people in Canada, Albania, Colombia and Brazil","2015","Archives of Gerontology and Geriatrics","60","3","","492","500","8","30","10.1016/j.archger.2015.01.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926517424&doi=10.1016%2fj.archger.2015.01.010&partnerID=40&md5=8b30601f1619d93161fed8c34ae50885","Article","Final","","Scopus","2-s2.0-84926517424"
"Torres G.V.; Ruffino M.C.","Torres, G.V. (15072369700); Ruffino, M.C. (6603069520)","15072369700; 6603069520","Technical competence in the prevention of HIV/AIDS: validation of a tool; [Competência técnica na prevenção do HIV/AIDS: validação de um instrumento.]","2001","Revista Latino-Americano de Enfermagem","9","6","","7","12","5","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2242439793&partnerID=40&md5=18daf9d0382bfa6b830a9349ef531682","Article","Final","","Scopus","2-s2.0-2242439793"
"Macedo S.R.; Miranda F.A.; Pessoa Júnior J.M.; Nóbrega V.K.","Macedo, Senei da Rocha Henrique (56089166300); Miranda, Francisco Arnoldo Nunes de (39762537100); Pessoa Júnior, João Mário (56072629800); Nóbrega, Vannucia Karla de Medeiros (56089552400)","56089166300; 39762537100; 56072629800; 56089552400","[Adolescence and sexuality: sexual scripts from the social representations].; [Adolescência e sexualidade: scripts sexuais a partir das representações sociais.]","2013","Revista brasileira de enfermagem","66","1","","103","109","6","4","10.1590/s0034-71672013000100016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897120444&doi=10.1590%2fs0034-71672013000100016&partnerID=40&md5=234d608f495dab3f830c61278de5c472","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84897120444"
"Couto M.T.; Pinheiro T.F.; Valença O.; Machin R.; da Silva G.S.N.; Gomes R.; Schraiber L.B.; Figueiredo W.S.","Couto, Márcia Thereza (15020171900); Pinheiro, Thiago Félix (36163321500); Valença, Otávio (24179000000); Machin, Rosana (35604236500); da Silva, Geórgia Sibele Nogueira (36162746700); Gomes, Romeu (7102430351); Schraiber, Lilia Blima (6603021681); Figueiredo, Wagner dos Santos (23392376200)","15020171900; 36163321500; 24179000000; 35604236500; 36162746700; 7102430351; 6603021681; 23392376200","Men in primary healthcare: Discussing (in)visibility based on gender perspectives; [O homem na atenção primária à saúde: Discutindo (in)visibilidade a partir da perspectiva de gênero]","2010","Interface: Communication, Health, Education","14","33","","257","270","13","81","10.1590/s1414-32832010000200003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957170230&doi=10.1590%2fs1414-32832010000200003&partnerID=40&md5=8288ceb977c03a9102d85b74e91968c5","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77957170230"
"de Lima A.L.B.; Espelt A.; de Lima K.C.; Bosque-Prous M.","de Lima, André Luiz Barbosa (57203974562); Espelt, Albert (17345404200); de Lima, Kenio Costa (6701745564); Bosque-Prous, Marina (56139411200)","57203974562; 17345404200; 6701745564; 56139411200","Activity limitation in elderly people in the European context of gender inequality: A multilevel approach; [Limitação de atividade em idosos no contexto Europeu de desigualdade de gênero: Uma abordagem multinível]","2018","Ciencia e Saude Coletiva","23","9","","2991","3000","9","7","10.1590/1413-81232018239.20662016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053857423&doi=10.1590%2f1413-81232018239.20662016&partnerID=40&md5=c63b79b0d6e6da60b5c45344c2977ae7","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85053857423"
"Umbelino A.","Umbelino, Andreia (57196032410)","57196032410","One house, three generations Exploring conversions in domestic space that tell about sociocultural changes over a century.","2017","Proceedings - 11th International Space Syntax Symposium, SSS 2017","","","","183.1","183.8","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031104887&partnerID=40&md5=3e9209dd09a4e14947e537b4c96ae2a2","Conference paper","Final","","Scopus","2-s2.0-85031104887"
"Gonçalves A.K.S.; Giraldo P.C.; Silva M.J.P.M.D.A.; Andrade C.D.F.; Pontes A.C.; Eleutério Jr. J.; Amaral R.L.G.; Da Silva L.V.","Gonçalves, Ana Katherine S. (15750764600); Giraldo, Paulo César (7007060970); Silva, Maria José P. M. De Attayde (57198412803); Andrade, Cíntia De Freitas (36192677800); Pontes, Ana Claudine (26536479700); Eleutério Jr., José (24474345800); Amaral, Rose Luce G. (23471753800); Da Silva, Laponira Vidal (36192748000)","15750764600; 7007060970; 57198412803; 36192677800; 26536479700; 24474345800; 23471753800; 36192748000","Male and female chlamydial infection; [Infecção clamidiana feminina e masculina]","2010","Revista Brasileira de Medicina","67","5","","129","134","5","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954525737&partnerID=40&md5=3ff99e8ed36a4e9fdc90dab860cf4d01","Review","Final","","Scopus","2-s2.0-77954525737"
"Bezerra H.S.; Melo T.F.V.; Barbosa J.V.; Feitosa E.E.L.C.; Sousa L.C.M.","Bezerra, Héllyda de Souza (57202378044); Melo, Tulio Felipe Vieira de (57212263726); Barbosa, Joyce Viana (57215121894); Feitosa, Eva Emanuela Lopes Cavalcante (57202383203); Sousa, Layanne Cristini Martin (57490283700)","57202378044; 57212263726; 57215121894; 57202383203; 57490283700","Evaluation of access to mammographies in Brazil and socioeconomic indicators: a space study; [Avaliação do acesso em mamografias no Brasil e indicadores socioeconômicos: um estudo espacial]","2018","Revista gaucha de enfermagem","39","","","e20180014","","","14","10.1590/1983-1447.2018.20180014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055641915&doi=10.1590%2f1983-1447.2018.20180014&partnerID=40&md5=2732193582c24dd0bda08c8da100861b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85055641915"
"Petrucci G.W.; Borsa J.C.; Damásio B.F.; Koller S.H.","Petrucci, Giovanna Wanderley (56684723300); Borsa, Juliane Callegaro (55041871500); Damásio, Bruno Figueiredo (55042129600); Koller, Silvia Helena (7004488074)","56684723300; 55041871500; 55042129600; 7004488074","Adaptation and preliminary validation evidences of the School Climate Questionnaire - Revised, Elementary and Middle School Version (SCS-MS)","2016","Psicologia: Reflexao e Critica","29","1","25","","","","6","10.1186/s41155-016-0037-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976417877&doi=10.1186%2fs41155-016-0037-5&partnerID=40&md5=5ee420e48130d18d11dac8bf99f456b2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84976417877"
"Torres G.V.; Davim R.M.; Almeida M Do C.","Torres, G.V. (15072369700); Davim, R.M. (6602649539); Almeida M Do, C. (6504828590)","15072369700; 6602649539; 6504828590","Knowledge and opinions of a group of adolescents about the prevention of AIDS; [Conhecimentos e opiniões de um grupo de adolescentes sobre a prevenção da AIDS.]","1999","Revista latino-americana de enfermagem","7","2","","41","46","5","3","10.1590/s0104-11691999000200006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033107954&doi=10.1590%2fs0104-11691999000200006&partnerID=40&md5=c7506d26bb99145de52ba9d20340424e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-0033107954"
"da-Silva-Carvalho I.; Santana-Brito R.","da-Silva-Carvalho, Isaiane (55377484100); Santana-Brito, Rosineide (57194725485)","55377484100; 57194725485","Forms of obstetric violence experienced by mothers who had normal birth; [Formas de violência obstétrica vivenciadas por puérperas que tiveram parto normal]","2017","Enfermeria Global","16","3","","80","88","8","10","10.6018/eglobal.16.3.250481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021779046&doi=10.6018%2feglobal.16.3.250481&partnerID=40&md5=cceec244932c276bdb1ab941e4a44dfa","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85021779046"
"Guerra R.O.; Alvarado B.E.; Zunzunegui M.V.","Guerra, Ricardo O. (57202408396); Alvarado, Beatriz Eugenia (6603251447); Zunzunegui, Maria Victoria (7003934654)","57202408396; 6603251447; 7003934654","Life course, gender and ethnic inequalities in functional disability in a Brazilian urban elderly population","2008","Aging Clinical and Experimental Research","20","1","","53","61","8","52","10.1007/BF03324748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40849096208&doi=10.1007%2fBF03324748&partnerID=40&md5=e1eb5cc8a824179bc6c9b799b578bf6a","Article","Final","","Scopus","2-s2.0-40849096208"
"Andrade A.; Ramos A.S.M.; da Costa R.R.A.","Andrade, Adrianne (57185004200); Ramos, Anatalia Saraiva Martins (56029806200); da Costa, Ruan Rodrigo Araújo (56029594800)","57185004200; 56029806200; 56029594800","Gender differences in the adoption of E-readers; [Diferenças de Gênero na Adoção de E-readers]","2013","19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191617319&partnerID=40&md5=6d4b74d34f58e64bef215569b220d2e5","Conference paper","Final","","Scopus","2-s2.0-85191617319"
"Da Silva T.A.L.; Barboza R.R.; De Andrade R.D.; Da Silva Cunha De Medeiros R.C.; De Medeiros J.A.; De Souza H.A.G.; Leite L.D.; Dantas P.M.S.","Da Silva, Tatiane Andreza Lima (56242421800); Barboza, Renata Rangel (56406263800); De Andrade, Ricardo Dias (55986474700); Da Silva Cunha De Medeiros, Rafaela Catherine (36837483400); De Medeiros, Jason Azevedo (55985791600); De Souza, Hunaway Albuquerque Galvão (54789539900); Leite, Lúcia Dantas (14834126500); Dantas, Paulo Moreira Silva (35195385400)","56242421800; 56406263800; 55986474700; 36837483400; 55985791600; 54789539900; 14834126500; 35195385400","Relationship between dietary intake and use of protease inhibitors with anthropometric and biochemical parameters of lipodystrophy in people living with HIV; [RelaciÓn entre la dieta y la ingesta y el uso de inhibidores de la proteasa con paramÉtros antropomÉtricos y bioquÍmicos de la lipodistrofia en las personas que viven con HIV]","2014","Nutricion Hospitalaria","30","4","","935","940","5","5","10.3305/nh.2014.30.4.7638","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908665903&doi=10.3305%2fnh.2014.30.4.7638&partnerID=40&md5=6ecb8e4157bcaf8bc2368a8d2dd7a143","Article","Final","","Scopus","2-s2.0-84908665903"
"Maia R.S.; Maia E.","Maia, Rodrigo da Silva (56362465700); Maia, Eulália Maria Chaves (23985614000)","56362465700; 23985614000","Brazilian Portuguese cross-cultural adaptation of the Vulnerability to Abuse Screening Scale (VASS) for screening of violence against the elderly; [Adaptação transcultural para o Português (Brasil) da Vulnerability to Abuse Screening Scale (VASS) para rastreio da violência contra idosos]","2014","Cadernos de Saude Publica","30","7","","1379","1384","5","5","10.1590/0102-311X00014814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907153079&doi=10.1590%2f0102-311X00014814&partnerID=40&md5=4f6f85c2d5c50be8daa963fc83746d01","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84907153079"
"Vafaei A.; Gomez F.; Zunzunegui M.V.; Guralnik J.; Curcio C.L.; Guerra R.; Alvarado B.E.","Vafaei, Afshin (36440385500); Gomez, Fernando (19734073700); Zunzunegui, Maria V. (7003934654); Guralnik, Jack (36048591800); Curcio, Carmen L. (25031339400); Guerra, Ricardo (57202408396); Alvarado, Beatriz E. (6603251447)","36440385500; 19734073700; 7003934654; 36048591800; 25031339400; 57202408396; 6603251447","Evaluation of the late-life disability instrument (LLDI) in low-income older populations","2014","Journal of Aging and Health","26","3","","495","515","20","4","10.1177/0898264314523448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898967319&doi=10.1177%2f0898264314523448&partnerID=40&md5=51775ddf3591156d623e588c1ebfc533","Article","Final","","Scopus","2-s2.0-84898967319"
"da Cunha M.K.M.; Spyrides M.H.C.; de Sousa M.B.C.","da Cunha, Magnus Kelly Moura (42061277300); Spyrides, Maria Helena Constantino (12770094900); de Sousa, Maria Bernardete Cordeiro (7103201354)","42061277300; 12770094900; 7103201354","The meaning of health in sexual relations according to women treated under the unified national health system in Natal, Rio Grande do Norte State, Brazil; [Os significados de saúde na relação sexual para mulheres assistidas pelo sus na cidade de Natal, Rio Grande do Norte, Brasil]","2011","Cadernos de Saude Publica","27","6","","1099","1110","11","1","10.1590/S0102-311X2011000600007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959851143&doi=10.1590%2fS0102-311X2011000600007&partnerID=40&md5=c08f4004d11a2bdf15b758561a1a9cc2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-79959851143"
"Da Cosa M.G.S.G.; Dimenstein M.D.B.; Leite J.F.","Da Cosa, Maria da Graça Silveira Gomes (56374988700); Dimenstein, Magda Diniz Bezerra (14066946600); Leite, Jàder Ferreira (14067759400)","56374988700; 14066946600; 14067759400","Living conditions, gender and mental health among rural workers settled; [Condções de vida, gênero e saúde mental entre trabalhadoras rurais assentadas]","2014","Estudos de Psicologia","19","2","","145","154","9","17","10.1590/s1413-294x2014000200007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907581051&doi=10.1590%2fs1413-294x2014000200007&partnerID=40&md5=e16475864bec3f07fa7fdd1acc35a768","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84907581051"
"Oliveira M.M.; Conti C.; Saconato H.; Do Prado G.F.","Oliveira, Marcio M. (23004336900); Conti, Cristiane (23003430500); Saconato, Humberto (6508205967); Do Prado, Gilmar Fernandes (6603365234)","23004336900; 23003430500; 6508205967; 6603365234","Pharmacological treatment for Kleine-Levin Syndrome","2009","Cochrane Database of Systematic Reviews","","2","CD006685","","","","31","10.1002/14651858.CD006685.pub2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349108026&doi=10.1002%2f14651858.CD006685.pub2&partnerID=40&md5=41d8741484dc175aa0f72bffaf7b2cd4","Review","Final","","Scopus","2-s2.0-70349108026"
